iid_pid,gender,condtn,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
6742,1,2,0,0.34,0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,8.0,8.0,10.0,7.0,10.0,7.0,26.0,13.0,4.0,1.0,1.0,110003.0,45296.35067491564,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0
6741,1,2,0,0.31,0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,9.0,9.0,8.0,26.0,13.0,4.0,1.0,1.0,110003.0,45296.35067491564,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0
6740,1,2,0,0.18,0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,6.0,10.0,9.0,8.0,8.0,4.0,26.0,13.0,4.0,1.0,1.0,110003.0,45296.35067491564,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0
6739,1,2,1,0.13,0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,26.0,13.0,4.0,1.0,1.0,110003.0,45296.35067491564,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0
6738,1,2,0,0.23,0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,5.0,5.0,3.0,26.0,13.0,4.0,1.0,1.0,110003.0,45296.35067491564,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0
6737,1,2,0,0.08,0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,7.0,9.0,10.0,10.0,10.0,8.0,26.0,13.0,4.0,1.0,1.0,110003.0,45296.35067491564,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0
6736,1,2,0,0.11,1,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,9.0,8.0,7.0,8.0,2.0,26.0,13.0,4.0,1.0,1.0,110003.0,45296.35067491564,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0
6735,1,2,0,0.49,1,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,8.0,6.0,3.0,26.0,13.0,4.0,1.0,1.0,110003.0,45296.35067491564,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,15.0,30.0,25.0,20.0,0.0,10.0
6734,1,2,1,0.67,0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,7.0,7.0,9.0,5.0,9.0,5.563764665873151,28.0,8.0,3.0,2.0,2.0,0.0,45296.35067491564,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0
6733,1,2,1,0.28,0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,6.0,4.0,7.0,3.0,7.0,6.0,28.0,8.0,3.0,2.0,2.0,0.0,45296.35067491564,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0
6732,1,2,0,0.34,0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,6.0,8.0,9.0,9.0,10.0,8.0,28.0,8.0,3.0,2.0,2.0,0.0,45296.35067491564,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0
6731,1,2,0,0.32,0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,9.0,7.0,8.0,28.0,8.0,3.0,2.0,2.0,0.0,45296.35067491564,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0
6730,1,2,0,0.23,0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,28.0,8.0,3.0,2.0,2.0,0.0,45296.35067491564,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0
6729,1,2,0,0.28,0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,5.0,5.0,3.0,3.0,5.0,28.0,8.0,3.0,2.0,2.0,0.0,45296.35067491564,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0
6728,1,2,1,0.53,0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,9.0,8.0,8.0,5.0,7.0,5.0,28.0,8.0,3.0,2.0,2.0,0.0,45296.35067491564,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0
6727,1,2,1,0.32,0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,3.0,9.0,9.0,6.0,9.0,7.0,28.0,8.0,3.0,2.0,2.0,0.0,45296.35067491564,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0
6726,1,2,0,0.25,0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,7.0,9.0,9.0,8.0,6.0,2.0,28.0,8.0,3.0,2.0,2.0,0.0,45296.35067491564,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0
6725,1,2,0,0.14,0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,9.0,9.0,6.0,8.0,4.0,28.0,8.0,3.0,2.0,2.0,0.0,45296.35067491564,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,30.0,20.0,25.0,15.0,10.0,0.0
6724,1,2,1,0.48,1,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,7.0,7.0,7.0,6.0,7.0,5.563764665873151,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0
6723,1,2,0,0.39,1,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,7.0,7.0,10.0,9.0,10.0,8.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0
6722,1,2,0,0.15,1,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,7.0,8.0,9.0,9.0,8.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0
6721,1,2,0,0.06,1,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,8.0,10.0,9.0,9.0,8.0,7.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0
6720,1,2,0,0.15,0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,4.0,5.0,8.0,7.0,7.0,5.563764665873151,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0
6719,1,2,0,0.13,1,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,9.0,7.0,7.0,7.0,7.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0
6718,1,2,0,0.13,0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,6.0,5.0,3.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0
6717,1,2,1,-0.08,1,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,7.0,8.0,7.0,9.0,10.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0
6716,1,2,0,-0.06,0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,5.0,3.0,4.0,3.0,6.0,1.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0
6715,1,2,0,0.27,0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,6.0,7.0,2.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0
6714,1,2,0,0.26,1,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,8.0,7.0,8.0,8.0,9.0,3.0,26.0,8.0,2.0,5.0,1.0,10016.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0
6713,1,2,0,-0.22,1,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,8.0,2.0,6.0,4.0,10.0,2.0,26.0,8.0,2.0,5.0,1.0,10016.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0
6712,1,2,0,-0.08,1,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,8.0,6.0,9.0,8.0,9.0,7.0,26.0,8.0,2.0,5.0,1.0,10016.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0
6711,1,2,0,0.11,1,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,10.0,9.0,9.0,10.0,10.0,9.0,26.0,8.0,2.0,5.0,1.0,10016.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0
6710,1,2,0,-0.27,0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,8.0,9.0,8.0,8.0,8.0,6.0,26.0,8.0,2.0,5.0,1.0,10016.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0
6709,1,2,0,0.14,1,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,9.0,8.0,7.0,7.0,7.0,7.0,26.0,8.0,2.0,5.0,1.0,10016.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0
6708,1,2,0,0.13,0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,6.0,6.0,5.0,5.0,3.0,26.0,8.0,2.0,5.0,1.0,10016.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0
6707,1,2,0,-0.23,1,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,9.0,26.0,8.0,2.0,5.0,1.0,10016.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0
6706,1,2,0,-0.03,0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,7.0,8.0,8.0,7.0,4.0,26.0,8.0,2.0,5.0,1.0,10016.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0
6705,1,2,0,0.33,0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,7.0,6.0,8.0,7.0,8.0,2.0,26.0,8.0,2.0,5.0,1.0,10016.0,41737.0,2.0,4.0,2.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0
6704,1,2,0,0.59,0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,6.0,7.0,9.0,6.427455186149839,7.0,5.563764665873151,27.0,13.0,3.0,1.0,3.0,17403.0,27794.0,2.0,6.0,2.0,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0
6703,1,2,0,0.38,0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,4.0,4.0,6.0,5.0,10.0,4.0,27.0,13.0,3.0,1.0,3.0,17403.0,27794.0,2.0,6.0,2.0,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0
6702,1,2,0,0.35,0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,8.0,10.0,8.0,10.0,7.0,27.0,13.0,3.0,1.0,3.0,17403.0,27794.0,2.0,6.0,2.0,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0
6701,1,2,0,-0.02,0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,9.0,9.0,7.0,27.0,13.0,3.0,1.0,3.0,17403.0,27794.0,2.0,6.0,2.0,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0
6700,1,2,0,0.56,0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,7.0,9.0,9.0,8.0,9.0,5.563764665873151,27.0,13.0,3.0,1.0,3.0,17403.0,27794.0,2.0,6.0,2.0,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0
6699,1,2,0,0.13,0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,6.0,7.0,8.0,9.0,7.0,8.0,27.0,13.0,3.0,1.0,3.0,17403.0,27794.0,2.0,6.0,2.0,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0
6698,1,2,0,0.2,0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.0,6.0,6.0,4.0,4.0,27.0,13.0,3.0,1.0,3.0,17403.0,27794.0,2.0,6.0,2.0,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0
6697,1,2,0,0.23,0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,10.0,9.0,9.0,10.0,9.0,27.0,13.0,3.0,1.0,3.0,17403.0,27794.0,2.0,6.0,2.0,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0
6696,1,2,0,0.14,0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,6.0,9.0,9.0,8.0,8.0,5.0,27.0,13.0,3.0,1.0,3.0,17403.0,27794.0,2.0,6.0,2.0,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0
6695,1,2,0,0.38,0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,7.0,8.0,2.0,27.0,13.0,3.0,1.0,3.0,17403.0,27794.0,2.0,6.0,2.0,9.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,6.0,7.0,8.0,8.0,4.0,5.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0
6694,1,2,0,0.45,1,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,3.0,9.0,9.0,3.0,9.0,0.0,25.0,1.0,2.0,1.0,1.0,108.0,45296.35067491564,4.0,6.0,1.0,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0
6693,1,2,0,0.36,1,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,4.0,3.0,6.0,2.0,2.0,2.0,25.0,1.0,2.0,1.0,1.0,108.0,45296.35067491564,4.0,6.0,1.0,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0
6692,1,2,1,-0.06,1,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,9.0,10.0,7.0,10.0,7.0,25.0,1.0,2.0,1.0,1.0,108.0,45296.35067491564,4.0,6.0,1.0,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0
6691,1,2,0,-0.05,1,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,8.0,10.0,8.0,7.0,25.0,1.0,2.0,1.0,1.0,108.0,45296.35067491564,4.0,6.0,1.0,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0
6690,1,2,0,0.14,0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,6.0,10.0,8.0,5.0,9.0,7.0,25.0,1.0,2.0,1.0,1.0,108.0,45296.35067491564,4.0,6.0,1.0,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0
6689,1,2,0,0.35,1,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,6.0,7.0,5.0,8.0,5.0,25.0,1.0,2.0,1.0,1.0,108.0,45296.35067491564,4.0,6.0,1.0,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0
6688,1,2,1,0.26,0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,5.0,6.0,5.0,25.0,1.0,2.0,1.0,1.0,108.0,45296.35067491564,4.0,6.0,1.0,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0
6687,1,2,1,-0.11,1,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,7.0,10.0,10.0,10.0,10.0,9.0,25.0,1.0,2.0,1.0,1.0,108.0,45296.35067491564,4.0,6.0,1.0,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0
6686,1,2,1,-0.06,0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,8.0,8.0,8.0,7.0,2.0,25.0,1.0,2.0,1.0,1.0,108.0,45296.35067491564,4.0,6.0,1.0,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0
6685,1,2,0,0.15,0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,7.0,8.0,6.0,8.0,1.0,25.0,1.0,2.0,1.0,1.0,108.0,45296.35067491564,4.0,6.0,1.0,1.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,6.0,40.0,10.0,0.0,45.0,0.0,5.0
6684,1,2,0,-0.09,1,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,6.0,6.0,7.0,8.0,9.0,5.563764665873151,24.0,1.0,2.0,4.0,2.0,6437.0,45296.35067491564,2.0,7.0,1.0,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,7.0,35.0,10.0,25.0,20.0,5.0,5.0
6683,1,2,0,0.4,1,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,5.0,4.0,5.0,6.0,6.0,6.0,24.0,1.0,2.0,4.0,2.0,6437.0,45296.35067491564,2.0,7.0,1.0,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,7.0,35.0,10.0,25.0,20.0,5.0,5.0
6682,1,2,1,0.14,1,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,7.0,9.0,8.0,9.0,8.0,24.0,1.0,2.0,4.0,2.0,6437.0,45296.35067491564,2.0,7.0,1.0,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,7.0,35.0,10.0,25.0,20.0,5.0,5.0
6681,1,2,0,-0.05,1,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,24.0,1.0,2.0,4.0,2.0,6437.0,45296.35067491564,2.0,7.0,1.0,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,7.0,35.0,10.0,25.0,20.0,5.0,5.0
6680,1,2,1,0.01,0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,8.0,10.0,7.0,10.0,9.0,10.0,24.0,1.0,2.0,4.0,2.0,6437.0,45296.35067491564,2.0,7.0,1.0,1.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,7.0,2.0,7.0,35.0,10.0,25.0,20.0,5.0,5.0
