iid_pid;iid;id;gender;idg;condtn;wave;round;position;positin1;order;partner;pid;match;int_corr;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;age;field;field_cd;race;imprace;imprelig;from;zipcode;income;goal;date;go_out;career;career_c;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;exphappy;expnum;attr1_1;sinc1_1;intel1_1;fun1_1;amb1_1;shar1_1
6730;446;7;1;14;2;17;11;7;4;3;6;435;0;0,23;0;22;1;25;5;20;25;15;10;0;4.00;4.00;4.00;4.00;4.00;4.00;28;MBA;8.00;3;2;2;Bogota, Colombia;0;;1;4;3;Finance;7.00;9;2;9;8;8;7;6;3;6;6;5;6;6;5;8;3;3;7;;30.00;20.00;25.00;15.00;10.00;0.00
6729;446;7;1;14;2;17;11;4;4;1;5;434;0;0,28;0;27;2;30;15;15;30;0;10;0;7.00;5.00;5.00;3.00;3.00;5.00;28;MBA;8.00;3;2;2;Bogota, Colombia;0;;1;4;3;Finance;7.00;9;2;9;8;8;7;6;3;6;6;5;6;6;5;8;3;3;7;;30.00;20.00;25.00;15.00;10.00;0.00
6728;446;7;1;14;2;17;11;3;4;10;4;433;1;0,53;0;30;6;20;20;20;20;10;10;1;9.00;8.00;8.00;5.00;7.00;5.00;28;MBA;8.00;3;2;2;Bogota, Colombia;0;;1;4;3;Finance;7.00;9;2;9;8;8;7;6;3;6;6;5;6;6;5;8;3;3;7;;30.00;20.00;25.00;15.00;10.00;0.00
6727;446;7;1;14;2;17;11;11;4;6;3;432;1;0,32;0;28;2;15;30;30;10;10;5;1;3.00;9.00;9.00;6.00;9.00;7.00;28;MBA;8.00;3;2;2;Bogota, Colombia;0;;1;4;3;Finance;7.00;9;2;9;8;8;7;6;3;6;6;5;6;6;5;8;3;3;7;;30.00;20.00;25.00;15.00;10.00;0.00
6726;446;7;1;14;2;17;11;9;4;5;2;431;0;0,25;0;27;4;15;15;25;15;15;15;0;7.00;9.00;9.00;8.00;6.00;2.00;28;MBA;8.00;3;2;2;Bogota, Colombia;0;;1;4;3;Finance;7.00;9;2;9;8;8;7;6;3;6;6;5;6;6;5;8;3;3;7;;30.00;20.00;25.00;15.00;10.00;0.00
6725;446;7;1;14;2;17;11;8;4;4;1;430;0;0,14;0;22;4;10;25;15;20;15;15;0;5.00;9.00;9.00;6.00;8.00;4.00;28;MBA;8.00;3;2;2;Bogota, Colombia;0;;1;4;3;Finance;7.00;9;2;9;8;8;7;6;3;6;6;5;6;6;5;8;3;3;7;;30.00;20.00;25.00;15.00;10.00;0.00
6724;445;6;1;12;2;17;11;2;12;3;10;439;1;0,48;1;29;2;20;10;50;5;10;5;1;7.00;7.00;7.00;6.00;7.00;;30;SIPA - Energy;13.00;2;1;1;Burlington, Vermont;11,576;90,225.00;2;5;2;Energy Management;9.00;9;6;8;8;5;3;9;5;9;10;5;4;10;8;9;5;1;5;;40.00;12.00;18.00;12.00;6.00;12.00
6723;445;6;1;12;2;17;11;13;12;2;9;438;0;0,39;1;23;2;14;15;16;17;18;20;1;7.00;7.00;10.00;9.00;10.00;8.00;30;SIPA - Energy;13.00;2;1;1;Burlington, Vermont;11,576;90,225.00;2;5;2;Energy Management;9.00;9;6;8;8;5;3;9;5;9;10;5;4;10;8;9;5;1;5;;40.00;12.00;18.00;12.00;6.00;12.00
6722;445;6;1;12;2;17;11;12;12;1;8;437;0;0,15;1;23;2;15;15;18;18;14;20;1;7.00;7.00;8.00;9.00;9.00;8.00;30;SIPA - Energy;13.00;2;1;1;Burlington, Vermont;11,576;90,225.00;2;5;2;Energy Management;9.00;9;6;8;8;5;3;9;5;9;10;5;4;10;8;9;5;1;5;;40.00;12.00;18.00;12.00;6.00;12.00
6721;445;6;1;12;2;17;11;6;12;6;7;436;0;0,06;1;23;2;28;8;17;22;17;8;0;8.00;10.00;9.00;9.00;8.00;7.00;30;SIPA - Energy;13.00;2;1;1;Burlington, Vermont;11,576;90,225.00;2;5;2;Energy Management;9.00;9;6;8;8;5;3;9;5;9;10;5;4;10;8;9;5;1;5;;40.00;12.00;18.00;12.00;6.00;12.00
6720;445;6;1;12;2;17;11;7;12;7;6;435;0;0,15;0;22;1;25;5;20;25;15;10;0;4.00;5.00;8.00;7.00;7.00;;30;SIPA - Energy;13.00;2;1;1;Burlington, Vermont;11,576;90,225.00;2;5;2;Energy Management;9.00;9;6;8;8;5;3;9;5;9;10;5;4;10;8;9;5;1;5;;40.00;12.00;18.00;12.00;6.00;12.00
6719;445;6;1;12;2;17;11;4;12;5;5;434;0;0,13;1;27;2;30;15;15;30;0;10;0;7.00;9.00;7.00;7.00;7.00;7.00;30;SIPA - Energy;13.00;2;1;1;Burlington, Vermont;11,576;90,225.00;2;5;2;Energy Management;9.00;9;6;8;8;5;3;9;5;9;10;5;4;10;8;9;5;1;5;;40.00;12.00;18.00;12.00;6.00;12.00
6718;445;6;1;12;2;17;11;3;12;4;4;433;0;0,13;0;30;6;20;20;20;20;10;10;0;7.00;7.00;7.00;6.00;5.00;3.00;30;SIPA - Energy;13.00;2;1;1;Burlington, Vermont;11,576;90,225.00;2;5;2;Energy Management;9.00;9;6;8;8;5;3;9;5;9;10;5;4;10;8;9;5;1;5;;40.00;12.00;18.00;12.00;6.00;12.00
6717;445;6;1;12;2;17;11;11;12;10;3;432;1;-0,08;1;28;2;15;30;30;10;10;5;1;8.00;7.00;8.00;7.00;9.00;10.00;30;SIPA - Energy;13.00;2;1;1;Burlington, Vermont;11,576;90,225.00;2;5;2;Energy Management;9.00;9;6;8;8;5;3;9;5;9;10;5;4;10;8;9;5;1;5;;40.00;12.00;18.00;12.00;6.00;12.00
6716;445;6;1;12;2;17;11;9;12;9;2;431;0;-0,06;0;27;4;15;15;25;15;15;15;0;5.00;3.00;4.00;3.00;6.00;1.00;30;SIPA - Energy;13.00;2;1;1;Burlington, Vermont;11,576;90,225.00;2;5;2;Energy Management;9.00;9;6;8;8;5;3;9;5;9;10;5;4;10;8;9;5;1;5;;40.00;12.00;18.00;12.00;6.00;12.00
6715;445;6;1;12;2;17;11;8;12;8;1;430;0;0,27;0;22;4;10;25;15;20;15;15;0;5.00;8.00;8.00;6.00;7.00;2.00;30;SIPA - Energy;13.00;2;1;1;Burlington, Vermont;11,576;90,225.00;2;5;2;Energy Management;9.00;9;6;8;8;5;3;9;5;9;10;5;4;10;8;9;5;1;5;;40.00;12.00;18.00;12.00;6.00;12.00
6714;444;5;1;10;2;17;11;2;11;4;10;439;0;0,26;1;29;2;20;10;50;5;10;5;1;8.00;7.00;8.00;8.00;9.00;3.00;26;MBA;8.00;2;5;1;Los Angeles, CA;10,016;41,737.00;2;4;2;Media Management;7.00;8;8;9;2;6;8;6;2;5;2;7;1;10;3;5;5;6;3;;50.00;10.00;10.00;30.00;0.00;0.00
6713;444;5;1;10;2;17;11;13;11;3;9;438;0;-0,22;1;23;2;14;15;16;17;18;20;0;8.00;2.00;6.00;4.00;10.00;2.00;26;MBA;8.00;2;5;1;Los Angeles, CA;10,016;41,737.00;2;4;2;Media Management;7.00;8;8;9;2;6;8;6;2;5;2;7;1;10;3;5;5;6;3;;50.00;10.00;10.00;30.00;0.00;0.00
6712;444;5;1;10;2;17;11;12;11;2;8;437;0;-0,08;1;23;2;15;15;18;18;14;20;1;8.00;6.00;9.00;8.00;9.00;7.00;26;MBA;8.00;2;5;1;Los Angeles, CA;10,016;41,737.00;2;4;2;Media Management;7.00;8;8;9;2;6;8;6;2;5;2;7;1;10;3;5;5;6;3;;50.00;10.00;10.00;30.00;0.00;0.00
6711;444;5;1;10;2;17;11;6;11;7;7;436;0;0,11;1;23;2;28;8;17;22;17;8;0;10.00;9.00;9.00;10.00;10.00;9.00;26;MBA;8.00;2;5;1;Los Angeles, CA;10,016;41,737.00;2;4;2;Media Management;7.00;8;8;9;2;6;8;6;2;5;2;7;1;10;3;5;5;6;3;;50.00;10.00;10.00;30.00;0.00;0.00
6710;444;5;1;10;2;17;11;7;11;8;6;435;0;-0,27;0;22;1;25;5;20;25;15;10;1;8.00;9.00;8.00;8.00;8.00;6.00;26;MBA;8.00;2;5;1;Los Angeles, CA;10,016;41,737.00;2;4;2;Media Management;7.00;8;8;9;2;6;8;6;2;5;2;7;1;10;3;5;5;6;3;;50.00;10.00;10.00;30.00;0.00;0.00
6709;444;5;1;10;2;17;11;4;11;6;5;434;0;0,14;1;27;2;30;15;15;30;0;10;0;9.00;8.00;7.00;7.00;7.00;7.00;26;MBA;8.00;2;5;1;Los Angeles, CA;10,016;41,737.00;2;4;2;Media Management;7.00;8;8;9;2;6;8;6;2;5;2;7;1;10;3;5;5;6;3;;50.00;10.00;10.00;30.00;0.00;0.00
6708;444;5;1;10;2;17;11;3;11;5;4;433;0;0,13;0;30;6;20;20;20;20;10;10;0;8.00;6.00;6.00;5.00;5.00;3.00;26;MBA;8.00;2;5;1;Los Angeles, CA;10,016;41,737.00;2;4;2;Media Management;7.00;8;8;9;2;6;8;6;2;5;2;7;1;10;3;5;5;6;3;;50.00;10.00;10.00;30.00;0.00;0.00
6707;444;5;1;10;2;17;11;11;11;1;3;432;0;-0,23;1;28;2;15;30;30;10;10;5;1;10.00;10.00;10.00;10.00;10.00;9.00;26;MBA;8.00;2;5;1;Los Angeles, CA;10,016;41,737.00;2;4;2;Media Management;7.00;8;8;9;2;6;8;6;2;5;2;7;1;10;3;5;5;6;3;;50.00;10.00;10.00;30.00;0.00;0.00
6706;444;5;1;10;2;17;11;9;11;10;2;431;0;-0,03;0;27;4;15;15;25;15;15;15;1;8.00;7.00;8.00;8.00;7.00;4.00;26;MBA;8.00;2;5;1;Los Angeles, CA;10,016;41,737.00;2;4;2;Media Management;7.00;8;8;9;2;6;8;6;2;5;2;7;1;10;3;5;5;6;3;;50.00;10.00;10.00;30.00;0.00;0.00
6705;444;5;1;10;2;17;11;8;11;9;1;430;0;0,33;0;22;4;10;25;15;20;15;15;0;7.00;6.00;8.00;7.00;8.00;2.00;26;MBA;8.00;2;5;1;Los Angeles, CA;10,016;41,737.00;2;4;2;Media Management;7.00;8;8;9;2;6;8;6;2;5;2;7;1;10;3;5;5;6;3;;50.00;10.00;10.00;30.00;0.00;0.00
6704;443;4;1;8;2;17;11;2;10;4;10;439;0;0,59;0;29;2;20;10;50;5;10;5;0;6.00;7.00;9.00;;7.00;;27;International Affairs - Economic Policy;13.00;3;1;3;New York;17,403;27,794.00;2;6;2;Economic Policy Advisor on Latin America;9.00;9;5;7;8;5;5;5;3;7;6;1;6;7;8;8;4;5;7;;30.00;25.00;10.00;20.00;0.00;15.00
6703;443;4;1;8;2;17;11;13;10;3;9;438;0;0,38;0;23;2;14;15;16;17;18;20;0;4.00;4.00;6.00;5.00;10.00;4.00;27;International Affairs - Economic Policy;13.00;3;1;3;New York;17,403;27,794.00;2;6;2;Economic Policy Advisor on Latin America;9.00;9;5;7;8;5;5;5;3;7;6;1;6;7;8;8;4;5;7;;30.00;25.00;10.00;20.00;0.00;15.00
6702;443;4;1;8;2;17;11;12;10;2;8;437;0;0,35;0;23;2;15;15;18;18;14;20;0;7.00;8.00;10.00;8.00;10.00;7.00;27;International Affairs - Economic Policy;13.00;3;1;3;New York;17,403;27,794.00;2;6;2;Economic Policy Advisor on Latin America;9.00;9;5;7;8;5;5;5;3;7;6;1;6;7;8;8;4;5;7;;30.00;25.00;10.00;20.00;0.00;15.00
6701;443;4;1;8;2;17;11;6;10;7;7;436;0;-0,02;0;23;2;28;8;17;22;17;8;0;7.00;10.00;9.00;9.00;9.00;7.00;27;International Affairs - Economic Policy;13.00;3;1;3;New York;17,403;27,794.00;2;6;2;Economic Policy Advisor on Latin America;9.00;9;5;7;8;5;5;5;3;7;6;1;6;7;8;8;4;5;7;;30.00;25.00;10.00;20.00;0.00;15.00
6700;443;4;1;8;2;17;11;7;10;8;6;435;0;0,56;0;22;1;25;5;20;25;15;10;0;7.00;9.00;9.00;8.00;9.00;;27;International Affairs - Economic Policy;13.00;3;1;3;New York;17,403;27,794.00;2;6;2;Economic Policy Advisor on Latin America;9.00;9;5;7;8;5;5;5;3;7;6;1;6;7;8;8;4;5;7;;30.00;25.00;10.00;20.00;0.00;15.00
6699;443;4;1;8;2;17;11;4;10;6;5;434;0;0,13;0;27;2;30;15;15;30;0;10;0;6.00;7.00;8.00;9.00;7.00;8.00;27;International Affairs - Economic Policy;13.00;3;1;3;New York;17,403;27,794.00;2;6;2;Economic Policy Advisor on Latin America;9.00;9;5;7;8;5;5;5;3;7;6;1;6;7;8;8;4;5;7;;30.00;25.00;10.00;20.00;0.00;15.00
6698;443;4;1;8;2;17;11;3;10;5;4;433;0;0,2;0;30;6;20;20;20;20;10;10;1;7.00;6.00;6.00;6.00;4.00;4.00;27;International Affairs - Economic Policy;13.00;3;1;3;New York;17,403;27,794.00;2;6;2;Economic Policy Advisor on Latin America;9.00;9;5;7;8;5;5;5;3;7;6;1;6;7;8;8;4;5;7;;30.00;25.00;10.00;20.00;0.00;15.00
6697;443;4;1;8;2;17;11;11;10;1;3;432;0;0,23;0;28;2;15;30;30;10;10;5;1;8.00;10.00;9.00;9.00;10.00;9.00;27;International Affairs - Economic Policy;13.00;3;1;3;New York;17,403;27,794.00;2;6;2;Economic Policy Advisor on Latin America;9.00;9;5;7;8;5;5;5;3;7;6;1;6;7;8;8;4;5;7;;30.00;25.00;10.00;20.00;0.00;15.00
6696;443;4;1;8;2;17;11;9;10;10;2;431;0;0,14;0;27;4;15;15;25;15;15;15;0;6.00;9.00;9.00;8.00;8.00;5.00;27;International Affairs - Economic Policy;13.00;3;1;3;New York;17,403;27,794.00;2;6;2;Economic Policy Advisor on Latin America;9.00;9;5;7;8;5;5;5;3;7;6;1;6;7;8;8;4;5;7;;30.00;25.00;10.00;20.00;0.00;15.00
6695;443;4;1;8;2;17;11;8;10;9;1;430;0;0,38;0;22;4;10;25;15;20;15;15;0;5.00;8.00;8.00;7.00;8.00;2.00;27;International Affairs - Economic Policy;13.00;3;1;3;New York;17,403;27,794.00;2;6;2;Economic Policy Advisor on Latin America;9.00;9;5;7;8;5;5;5;3;7;6;1;6;7;8;8;4;5;7;;30.00;25.00;10.00;20.00;0.00;15.00
6694;442;3;1;6;2;17;11;2;5;8;10;439;0;0,45;1;29;2;20;10;50;5;10;5;0;3.00;9.00;9.00;3.00;9.00;0.00;25;law;1.00;2;1;1;poland;108;;4;6;1;tax lawyer;1.00;7;1;7;5;1;1;7;1;8;6;1;1;5;3;5;2;1;6;;40.00;10.00;0.00;45.00;0.00;5.00
6693;442;3;1;6;2;17;11;13;5;7;9;438;0;0,36;1;23;2;14;15;16;17;18;20;0;4.00;3.00;6.00;2.00;2.00;2.00;25;law;1.00;2;1;1;poland;108;;4;6;1;tax lawyer;1.00;7;1;7;5;1;1;7;1;8;6;1;1;5;3;5;2;1;6;;40.00;10.00;0.00;45.00;0.00;5.00
6692;442;3;1;6;2;17;11;12;5;6;8;437;1;-0,06;1;23;2;15;15;18;18;14;20;1;7.00;9.00;10.00;7.00;10.00;7.00;25;law;1.00;2;1;1;poland;108;;4;6;1;tax lawyer;1.00;7;1;7;5;1;1;7;1;8;6;1;1;5;3;5;2;1;6;;40.00;10.00;0.00;45.00;0.00;5.00
6691;442;3;1;6;2;17;11;6;5;1;7;436;0;-0,05;1;23;2;28;8;17;22;17;8;0;7.00;10.00;8.00;10.00;8.00;7.00;25;law;1.00;2;1;1;poland;108;;4;6;1;tax lawyer;1.00;7;1;7;5;1;1;7;1;8;6;1;1;5;3;5;2;1;6;;40.00;10.00;0.00;45.00;0.00;5.00
6690;442;3;1;6;2;17;11;7;5;2;6;435;0;0,14;0;22;1;25;5;20;25;15;10;0;6.00;10.00;8.00;5.00;9.00;7.00;25;law;1.00;2;1;1;poland;108;;4;6;1;tax lawyer;1.00;7;1;7;5;1;1;7;1;8;6;1;1;5;3;5;2;1;6;;40.00;10.00;0.00;45.00;0.00;5.00
6689;442;3;1;6;2;17;11;4;5;10;5;434;0;0,35;1;27;2;30;15;15;30;0;10;0;7.00;6.00;7.00;5.00;8.00;5.00;25;law;1.00;2;1;1;poland;108;;4;6;1;tax lawyer;1.00;7;1;7;5;1;1;7;1;8;6;1;1;5;3;5;2;1;6;;40.00;10.00;0.00;45.00;0.00;5.00
6688;442;3;1;6;2;17;11;3;5;9;4;433;1;0,26;0;30;6;20;20;20;20;10;10;1;7.00;7.00;7.00;5.00;6.00;5.00;25;law;1.00;2;1;1;poland;108;;4;6;1;tax lawyer;1.00;7;1;7;5;1;1;7;1;8;6;1;1;5;3;5;2;1;6;;40.00;10.00;0.00;45.00;0.00;5.00
6687;442;3;1;6;2;17;11;11;5;5;3;432;1;-0,11;1;28;2;15;30;30;10;10;5;1;7.00;10.00;10.00;10.00;10.00;9.00;25;law;1.00;2;1;1;poland;108;;4;6;1;tax lawyer;1.00;7;1;7;5;1;1;7;1;8;6;1;1;5;3;5;2;1;6;;40.00;10.00;0.00;45.00;0.00;5.00
6686;442;3;1;6;2;17;11;9;5;4;2;431;1;-0,06;0;27;4;15;15;25;15;15;15;1;8.00;8.00;8.00;8.00;7.00;2.00;25;law;1.00;2;1;1;poland;108;;4;6;1;tax lawyer;1.00;7;1;7;5;1;1;7;1;8;6;1;1;5;3;5;2;1;6;;40.00;10.00;0.00;45.00;0.00;5.00
6685;442;3;1;6;2;17;11;8;5;3;1;430;0;0,15;0;22;4;10;25;15;20;15;15;0;5.00;7.00;8.00;6.00;8.00;1.00;25;law;1.00;2;1;1;poland;108;;4;6;1;tax lawyer;1.00;7;1;7;5;1;1;7;1;8;6;1;1;5;3;5;2;1;6;;40.00;10.00;0.00;45.00;0.00;5.00
6684;441;2;1;4;2;17;11;2;6;8;10;439;0;-0,09;1;29;2;20;10;50;5;10;5;1;6.00;6.00;7.00;8.00;9.00;;24;Law;1.00;2;4;2;Boston;6,437;;2;7;1;Corporate law;1.00;6;1;6;7;7;8;7;14;9;9;8;9;10;10;10;7;2;7;;35.00;10.00;25.00;20.00;5.00;5.00
6683;441;2;1;4;2;17;11;13;6;7;9;438;0;0,4;1;23;2;14;15;16;17;18;20;0;5.00;4.00;5.00;6.00;6.00;6.00;24;Law;1.00;2;4;2;Boston;6,437;;2;7;1;Corporate law;1.00;6;1;6;7;7;8;7;14;9;9;8;9;10;10;10;7;2;7;;35.00;10.00;25.00;20.00;5.00;5.00
6682;441;2;1;4;2;17;11;12;6;6;8;437;1;0,14;1;23;2;15;15;18;18;14;20;1;7.00;7.00;9.00;8.00;9.00;8.00;24;Law;1.00;2;4;2;Boston;6,437;;2;7;1;Corporate law;1.00;6;1;6;7;7;8;7;14;9;9;8;9;10;10;10;7;2;7;;35.00;10.00;25.00;20.00;5.00;5.00
6681;441;2;1;4;2;17;11;6;6;1;7;436;0;-0,05;1;23;2;28;8;17;22;17;8;1;10.00;10.00;10.00;10.00;10.00;10.00;24;Law;1.00;2;4;2;Boston;6,437;;2;7;1;Corporate law;1.00;6;1;6;7;7;8;7;14;9;9;8;9;10;10;10;7;2;7;;35.00;10.00;25.00;20.00;5.00;5.00
6680;441;2;1;4;2;17;11;7;6;2;6;435;1;0,01;0;22;1;25;5;20;25;15;10;1;8.00;10.00;7.00;10.00;9.00;10.00;24;Law;1.00;2;4;2;Boston;6,437;;2;7;1;Corporate law;1.00;6;1;6;7;7;8;7;14;9;9;8;9;10;10;10;7;2;7;;35.00;10.00;25.00;20.00;5.00;5.00
6679;441;2;1;4;2;17;11;4;6;10;5;434;0;-0,11;1;27;2;30;15;15;30;0;10;0;7.00;6.00;6.00;6.00;5.00;6.00;24;Law;1.00;2;4;2;Boston;6,437;;2;7;1;Corporate law;1.00;6;1;6;7;7;8;7;14;9;9;8;9;10;10;10;7;2;7;;35.00;10.00;25.00;20.00;5.00;5.00
6678;441;2;1;4;2;17;11;3;6;9;4;433;0;-0,11;0;30;6;20;20;20;20;10;10;0;6.00;4.00;4.00;5.00;3.00;7.00;24;Law;1.00;2;4;2;Boston;6,437;;2;7;1;Corporate law;1.00;6;1;6;7;7;8;7;14;9;9;8;9;10;10;10;7;2;7;;35.00;10.00;25.00;20.00;5.00;5.00
6677;441;2;1;4;2;17;11;11;6;5;3;432;0;0,15;1;28;2;15;30;30;10;10;5;1;4.00;6.00;9.00;6.00;9.00;7.00;24;Law;1.00;2;4;2;Boston;6,437;;2;7;1;Corporate law;1.00;6;1;6;7;7;8;7;14;9;9;8;9;10;10;10;7;2;7;;35.00;10.00;25.00;20.00;5.00;5.00
6676;441;2;1;4;2;17;11;9;6;4;2;431;0;-0,46;0;27;4;15;15;25;15;15;15;0;8.00;8.00;8.00;7.00;7.00;2.00;24;Law;1.00;2;4;2;Boston;6,437;;2;7;1;Corporate law;1.00;6;1;6;7;7;8;7;14;9;9;8;9;10;10;10;7;2;7;;35.00;10.00;25.00;20.00;5.00;5.00
6675;441;2;1;4;2;17;11;8;6;3;1;430;0;-0,41;0;22;4;10;25;15;20;15;15;0;5.00;9.00;9.00;8.00;7.00;3.00;24;Law;1.00;2;4;2;Boston;6,437;;2;7;1;Corporate law;1.00;6;1;6;7;7;8;7;14;9;9;8;9;10;10;10;7;2;7;;35.00;10.00;25.00;20.00;5.00;5.00
6674;440;1;1;2;2;17;11;2;3;10;10;439;0;0,38;1;29;2;20;10;50;5;10;5;0;8.00;9.00;9.00;6.00;9.00;;21;Law;1.00;2;8;2;Milano, Italy;20,129;;1;7;2;Lawyer;1.00;10;10;10;10;7;7;7;3;1;3;5;5;10;8;10;8;5;7;;35.00;5.00;30.00;20.00;5.00;5.00
6673;440;1;1;2;2;17;11;13;3;9;9;438;0;0,14;1;23;2;14;15;16;17;18;20;1;6.00;4.00;8.00;8.00;4.00;5.00;21;Law;1.00;2;8;2;Milano, Italy;20,129;;1;7;2;Lawyer;1.00;10;10;10;10;7;7;7;3;1;3;5;5;10;8;10;8;5;7;;35.00;5.00;30.00;20.00;5.00;5.00
6672;440;1;1;2;2;17;11;12;3;8;8;437;0;0,22;1;23;2;15;15;18;18;14;20;1;10.00;9.00;10.00;10.00;10.00;9.00;21;Law;1.00;2;8;2;Milano, Italy;20,129;;1;7;2;Lawyer;1.00;10;10;10;10;7;7;7;3;1;3;5;5;10;8;10;8;5;7;;35.00;5.00;30.00;20.00;5.00;5.00
6671;440;1;1;2;2;17;11;6;3;3;7;436;0;0,53;1;23;2;28;8;17;22;17;8;1;10.00;10.00;10.00;10.00;10.00;10.00;21;Law;1.00;2;8;2;Milano, Italy;20,129;;1;7;2;Lawyer;1.00;10;10;10;10;7;7;7;3;1;3;5;5;10;8;10;8;5;7;;35.00;5.00;30.00;20.00;5.00;5.00
6670;440;1;1;2;2;17;11;7;3;4;6;435;0;0,1;0;22;1;25;5;20;25;15;10;1;10.00;10.00;10.00;10.00;10.00;10.00;21;Law;1.00;2;8;2;Milano, Italy;20,129;;1;7;2;Lawyer;1.00;10;10;10;10;7;7;7;3;1;3;5;5;10;8;10;8;5;7;;35.00;5.00;30.00;20.00;5.00;5.00
6669;440;1;1;2;2;17;11;4;3;2;5;434;0;0,18;1;27;2;30;15;15;30;0;10;0;8.00;6.00;6.00;8.00;7.00;7.00;21;Law;1.00;2;8;2;Milano, Italy;20,129;;1;7;2;Lawyer;1.00;10;10;10;10;7;7;7;3;1;3;5;5;10;8;10;8;5;7;;35.00;5.00;30.00;20.00;5.00;5.00
6668;440;1;1;2;2;17;11;3;3;1;4;433;0;0,11;0;30;6;20;20;20;20;10;10;0;8.00;7.00;7.00;5.00;5.00;7.00;21;Law;1.00;2;8;2;Milano, Italy;20,129;;1;7;2;Lawyer;1.00;10;10;10;10;7;7;7;3;1;3;5;5;10;8;10;8;5;7;;35.00;5.00;30.00;20.00;5.00;5.00
6667;440;1;1;2;2;17;11;11;3;7;3;432;0;0,03;1;28;2;15;30;30;10;10;5;1;9.00;10.00;10.00;8.00;10.00;8.00;21;Law;1.00;2;8;2;Milano, Italy;20,129;;1;7;2;Lawyer;1.00;10;10;10;10;7;7;7;3;1;3;5;5;10;8;10;8;5;7;;35.00;5.00;30.00;20.00;5.00;5.00
6666;440;1;1;2;2;17;11;9;3;6;2;431;0;0,45;0;27;4;15;15;25;15;15;15;0;7.00;8.00;9.00;7.00;9.00;3.00;21;Law;1.00;2;8;2;Milano, Italy;20,129;;1;7;2;Lawyer;1.00;10;10;10;10;7;7;7;3;1;3;5;5;10;8;10;8;5;7;;35.00;5.00;30.00;20.00;5.00;5.00
6665;440;1;1;2;2;17;11;8;3;5;1;430;0;0,59;0;22;4;10;25;15;20;15;15;0;8.00;7.00;9.00;9.00;8.00;5.00;21;Law;1.00;2;8;2;Milano, Italy;20,129;;1;7;2;Lawyer;1.00;10;10;10;10;7;7;7;3;1;3;5;5;10;8;10;8;5;7;;35.00;5.00;30.00;20.00;5.00;5.00
6664;439;10;0;19;2;17;14;2;2;3;14;453;0;0,48;0;27;4;30;30;30;5;0;5;1;5.00;5.00;5.00;4.00;5.00;4.00;29;Bilingual Education;9.00;2;1;5;Baltimore;21,209;42,651.00;2;3;2;Bilingual Elementary School Teacher;2.00;8;4;8;9;8;9;6;1;7;9;6;4;9;9;9;6;6;7;;20.00;10.00;50.00;5.00;10.00;5.00
6663;439;10;0;19;2;17;14;2;2;8;13;452;0;0,43;0;29;4;35;30;25;5;0;5;1;8.00;7.00;7.00;6.00;6.00;6.00;29;Bilingual Education;9.00;2;1;5;Baltimore;21,209;42,651.00;2;3;2;Bilingual Elementary School Teacher;2.00;8;4;8;9;8;9;6;1;7;9;6;4;9;9;9;6;6;7;;20.00;10.00;50.00;5.00;10.00;5.00
6662;439;10;0;19;2;17;14;2;2;4;12;451;0;0,22;0;30;4;20;40;5;20;5;10;1;6.00;5.00;5.00;6.00;5.00;3.00;29;Bilingual Education;9.00;2;1;5;Baltimore;21,209;42,651.00;2;3;2;Bilingual Elementary School Teacher;2.00;8;4;8;9;8;9;6;1;7;9;6;4;9;9;9;6;6;7;;20.00;10.00;50.00;5.00;10.00;5.00
6661;439;10;0;19;2;17;14;2;2;1;11;450;0;0,21;1;25;2;50;5;5;5;5;30;1;8.00;7.00;7.00;7.00;5.00;5.00;29;Bilingual Education;9.00;2;1;5;Baltimore;21,209;42,651.00;2;3;2;Bilingual Elementary School Teacher;2.00;8;4;8;9;8;9;6;1;7;9;6;4;9;9;9;6;6;7;;20.00;10.00;50.00;5.00;10.00;5.00
6660;439;10;0;19;2;17;14;2;2;9;10;449;0;0,46;0;23;6;55;2;1;40;1;1;1;7.00;9.00;7.00;7.00;5.00;6.00;29;Bilingual Education;9.00;2;1;5;Baltimore;21,209;42,651.00;2;3;2;Bilingual Elementary School Teacher;2.00;8;4;8;9;8;9;6;1;7;9;6;4;9;9;9;6;6;7;;20.00;10.00;50.00;5.00;10.00;5.00
6659;439;10;0;19;2;17;14;2;2;10;9;448;1;0,5;1;22;2;25;15;25;25;5;5;1;8.00;7.00;7.00;8.00;6.00;7.00;29;Bilingual Education;9.00;2;1;5;Baltimore;21,209;42,651.00;2;3;2;Bilingual Elementary School Teacher;2.00;8;4;8;9;8;9;6;1;7;9;6;4;9;9;9;6;6;7;;20.00;10.00;50.00;5.00;10.00;5.00
6658;439;10;0;19;2;17;14;2;2;2;8;447;0;0,49;0;26;4;15;30;25;20;0;10;0;4.00;5.00;6.00;5.00;5.00;4.00;29;Bilingual Education;9.00;2;1;5;Baltimore;21,209;42,651.00;2;3;2;Bilingual Elementary School Teacher;2.00;8;4;8;9;8;9;6;1;7;9;6;4;9;9;9;6;6;7;;20.00;10.00;50.00;5.00;10.00;5.00
